"","X","Date","TC","TdC","Hr","TmaxC","TminC","ddd","ffkmh","P0hPa","PseahPa","Precmm","Nt","HKm","InsoD1","Viskm"
"833",83,"2021-04-19 21:00:00",37.4,12.4,22,NA,NA,"SE",14.8,981.7,1005.8,NA,6,2.5,NA,10
"823",82,"2021-04-20 00:00:00",36,12.1,24,NA,NA,"S",11.1,980.6,1004.7,"0.0/6h",5,2.5,NA,10
"814",81,"2021-04-20 03:00:00",34.6,12.2,26,NA,NA,"SW",11.1,980.5,1004.6,NA,7,2.5,NA,10
"803",80,"2021-04-20 06:00:00",33.6,17,37,NA,23.6,"SW",11.1,981.3,1005.3,"0.0/24h",6,2.5,7.8,10
"793",79,"2021-04-20 09:00:00",36,18.7,36,NA,NA,"W",25.9,982.6,1006.7,NA,7,2.5,NA,5
"783",78,"2021-04-20 12:00:00",41.4,11.5,17,NA,NA,"W",22.2,980.3,1004.2,"0.0/6h",5,2.5,NA,10
"773",77,"2021-04-20 15:00:00",43,9,13,NA,NA,"W",18.5,977.6,1001.4,NA,5,2.5,NA,10
"763",76,"2021-04-20 18:00:00",41,9.8,16,44.5,NA,"W",18.5,977.8,1001.7,"0.0/12h",5,2.5,NA,8
"753",75,"2021-04-20 21:00:00",38,3.8,12,NA,NA,"W",11.1,980,1004,NA,5,2.5,NA,10
"743",74,"2021-04-21 00:00:00",34.6,15.4,32,NA,NA,"SSW",18.5,980.7,1004.6,"0.0/6h",7,2.5,NA,10
"733",73,"2021-04-21 03:00:00",32.4,17.2,40,NA,NA,"SW",14.8,980.9,1004.8,NA,5,2.5,NA,10
"723",72,"2021-04-21 06:00:00",30,18.4,50,NA,29.7,"SSW",18.5,982.5,1006.7,"0.0/24h",7,2.5,10.8,10
"714",71,"2021-04-21 09:00:00",35,18.5,38,NA,NA,"WSW",22.2,983.2,1007.3,NA,5,2.5,NA,8
"703",70,"2021-04-21 12:00:00",40,17.9,28,NA,NA,"W",18.5,981.5,1005.5,"0.0/6h",7,2.5,NA,10
"693",69,"2021-04-21 15:00:00",42,11.2,16,NA,NA,"WNW",11.1,979,1003,NA,7,2.5,NA,10
"683",68,"2021-04-21 18:00:00",40.6,6.3,12,40.6,NA,"W",14.8,978.5,1002.6,"0.0/12h",7,2.5,NA,8
"673",67,"2021-04-21 21:00:00",36.5,8.9,19,NA,NA,"W",14.8,981.1,1005.2,NA,7,2.5,NA,8
"663",66,"2021-04-22 00:00:00",33,11.2,26,NA,NA,"W",11.1,980.4,1004.4,"0.0/6h",7,2.5,NA,8
"653",65,"2021-04-22 06:00:00",31.8,17.5,42,NA,31,"S",14.8,983.7,1007.8,"0.0/24h",6,2.5,10.7,10
"643",64,"2021-04-22 09:00:00",33,18.5,42,NA,NA,"S",25.9,985.8,1010.1,NA,7,2.5,NA,8
"633",63,"2021-04-22 12:00:00",36.4,18,34,NA,NA,"SSW",22.2,983.5,1007.8,"0.0/6h",7,2.5,NA,8
"623",62,"2021-04-22 15:00:00",40,15.3,23,NA,NA,"WSW",14.8,980.4,1004.5,NA,7,2.5,NA,10
"614",61,"2021-04-22 18:00:00",38.6,16.2,27,40.6,NA,"SW",3.7,980.3,1004.4,"0.0/12h",7,2.5,NA,8
"603",60,"2021-04-22 21:00:00",35.5,14.9,29,NA,NA,"SSE",7.4,981.5,1005.7,NA,7,2.5,NA,10
"593",59,"2021-04-23 00:00:00",33,15.7,35,NA,NA,"S",11.1,981.8,1006,"0.0/6h",7,2.5,NA,10
"583",58,"2021-04-23 03:00:00",31.6,18.6,46,NA,NA,"SW",14.8,981.1,1005.2,NA,7,2.5,NA,10
"573",57,"2021-04-23 06:00:00",30.6,19.5,52,NA,30.2,"SW",14.8,982.3,1006.5,"0.0/24h",7,2.5,4.4,10
"563",56,"2021-04-23 09:00:00",36.2,19.7,38,NA,NA,"WSW",11.1,984.1,1008.3,NA,7,2.5,NA,10
"553",55,"2021-04-23 12:00:00",40.2,12.7,20,NA,NA,"SSW",3.7,982.2,1006.3,"0.0/6h",7,2.5,NA,10
"543",54,"2021-04-23 18:00:00",40.6,0.7,8,42.6,NA,"N",7.4,979.6,1003.7,"0.0/12h",5,2.5,NA,10
"533",53,"2021-04-23 21:00:00",35.6,4.8,15,NA,NA,"NNW",7.4,981.6,1005.7,NA,5,2.5,NA,8
"523",52,"2021-04-24 00:00:00",32.4,7.9,22,NA,NA,"CAL",0,980.6,1004.7,"0.0/6h",5,2.5,NA,8
"514",51,"2021-04-24 03:00:00",29.2,5.6,22,NA,NA,"CAL",0,979.8,1003.9,NA,5,2.5,NA,8
"503",50,"2021-04-24 06:00:00",28.2,6.7,26,NA,27,"WNW",7.4,981,1005.2,"0.0/24h",5,2.5,10.3,6
"493",49,"2021-04-24 09:00:00",36.4,1.3,11,NA,NA,"SW",14.8,983.4,1007.5,NA,5,2.5,NA,10
"483",48,"2021-04-24 12:00:00",41.4,8.2,14,NA,NA,"CAL",0,981.9,1005.9,"0.0/6h",5,2.5,NA,10
"473",47,"2021-04-24 15:00:00",43.5,2.5,8,NA,NA,"E",7.4,979.1,1003.1,NA,5,2.5,NA,10
"463",46,"2021-04-24 18:00:00",41,0.4,8,42.6,NA,"N",11.1,979,1003.2,"0.0/12h",5,2.5,NA,10
"453",45,"2021-04-24 21:00:00",36.4,6.6,16,NA,NA,"CAL",0,980.7,1004.7,NA,5,2.5,NA,10
"443",44,"2021-04-25 00:00:00",32.2,7.5,22,NA,NA,"CAL",0,980.8,1004.8,"0.0/6h",5,2.5,NA,8
"433",43,"2021-04-25 06:00:00",30.4,16.2,42,NA,28.5,"WSW",18.5,981.7,1005.8,"0.0/24h",7,2.5,11,10
"423",42,"2021-04-25 09:00:00",34.2,20.8,46,NA,NA,"WSW",25.9,983.6,1007.2,NA,6,2.5,NA,10
"414",41,"2021-04-25 12:00:00",38.2,18.6,32,NA,NA,"S",11.1,982,1006.2,"0.0/6h",7,1.5,NA,10
"403",40,"2021-04-25 15:00:00",41.4,15.7,22,NA,NA,"S",7.4,978.8,1002.9,NA,7,1.5,NA,10
"393",39,"2021-04-25 18:00:00",40,17.9,28,42,NA,"CAL",0,979.4,1003.5,"0.0/12h",7,2.5,NA,10
"383",38,"2021-04-25 21:00:00",36.7,6.8,16,NA,NA,"SE",7.4,981.6,1005.7,NA,7,2.5,NA,10
"373",37,"2021-04-26 00:00:00",34,7,19,NA,NA,"SE",7.4,981.4,1006.6,"0.0/6h",7,2.5,NA,10
"363",36,"2021-04-26 03:00:00",32,1,14,NA,NA,"SE",7.4,981.1,1005.6,NA,7,2.5,NA,10
"353",35,"2021-04-26 06:00:00",31.4,18.3,46,NA,31.4,"S",11.1,982.3,1006.5,"0.0/24h",6,2.5,10.7,10
"343",34,"2021-04-26 09:00:00",35,20.4,43,NA,NA,"SSW",25.9,983.8,1007.9,NA,5,2.5,NA,10
"333",33,"2021-04-26 12:00:00",40,18.7,29,NA,NA,"SW",14.8,981.9,1005.9,"0.0/6h",5,2.5,NA,10
"323",32,"2021-04-26 15:00:00",41.8,16.8,23,NA,NA,"SE",7.4,979.1,1003.1,NA,6,1,NA,10
"314",31,"2021-04-26 18:00:00",40.6,14.4,21,43,NA,"CAL",0,978.7,1002.7,"0.0/12h",6,1,NA,8
"303",30,"2021-04-26 21:00:00",36.6,17.9,33,NA,NA,"SSW",11.1,980.6,1004.7,NA,7,2.5,NA,8
"293",29,"2021-04-27 00:00:00",35.2,17.6,35,NA,NA,"WSW",11.1,979.9,1003.8,"0.0/6h",7,2.5,NA,10
"283",28,"2021-04-27 06:00:00",31.4,18,45,NA,31,"S",7.4,980.8,1004.9,"0.0/24h",5,2.5,8.6,8
"273",27,"2021-04-27 09:00:00",34.8,18.6,38,NA,NA,"SSW",25.9,982.6,1006.7,NA,5,2.5,NA,8
"263",26,"2021-04-27 12:00:00",40.6,16.2,24,NA,NA,"SSW",11.1,980.7,1004.6,"0.0/6h",5,2.5,NA,10
"253",25,"2021-04-27 15:00:00",42,15.3,21,NA,NA,"CAL",0,978.1,1002,NA,5,1,NA,10
"249",24,"2021-04-27 18:00:00",41,13.1,19,42.7,NA,"SSW",11.1,977.8,1001.8,"0.0/12h",5,1,NA,10
"2314",23,"2021-04-27 21:00:00",38.6,15.4,25,NA,NA,"ESE",7.4,979.4,1003.4,NA,5,2.5,NA,10
"2215",22,"2021-04-28 03:00:00",33.4,16.3,36,NA,NA,"SSW",7.4,979,1002.9,NA,5,2.5,NA,8
"2115",21,"2021-04-28 06:00:00",31.6,16.4,40,NA,31,"S",7.4,980.4,1004.5,"0.0/24h",5,2.5,10.8,8
"2015",20,"2021-04-28 09:00:00",36,17.9,34,NA,NA,"W",7.4,982.4,1006.4,NA,5,2.5,NA,10
"1915",19,"2021-04-28 12:00:00",40.6,16.2,24,NA,NA,"W",11.1,980.9,1004.8,"0.0/6h",7,2.5,NA,10
"1815",18,"2021-04-28 15:00:00",43,16.4,22,NA,NA,"W",14.8,978.2,1001.9,NA,7,1.5,NA,10
"1715",17,"2021-04-28 18:00:00",41.5,16.6,24,43.2,NA,"S",11.1,978.1,1002.1,"0.0/12h",6,2.5,NA,10
"1615",16,"2021-04-28 21:00:00",38.5,11.5,20,NA,NA,"S",14.8,980,1004,NA,6,2.5,NA,10
"1515",15,"2021-04-29 00:00:00",35.2,14.8,30,NA,NA,"S",11.1,981.1,1005,"0.0/6h",5,2.5,NA,10
"1415",14,"2021-04-29 03:00:00",32,17.2,41,NA,NA,"SSW",18.5,981,1005,NA,7,2.5,NA,10
"1315",13,"2021-04-29 06:00:00",30.6,18.2,48,NA,30.5,"W",14.8,982.2,1006.3,"0.0/24h",7,2.5,10.2,10
"1215",12,"2021-04-29 09:00:00",33.5,17,37,NA,NA,"S",29.7,983.6,1007.7,NA,6,2.5,NA,10
"1115",11,"2021-04-29 12:00:00",39.6,18.6,30,NA,NA,"S",18.5,982.2,1006.2,"0.0/6h",7,2.5,NA,10
"1015",10,"2021-04-29 15:00:00",42.4,13,18,NA,NA,"E",14.8,979.5,1003.5,NA,7,1,NA,10
"915",9,"2021-04-29 21:00:00",38,20.6,37,NA,NA,"E",7.4,981.1,1005.2,NA,7,2.5,NA,8
"815",8,"2021-04-30 00:00:00",35,17.5,35,NA,NA,"CAL",0,981.1,1005.1,"0.0/6h",7,2.5,NA,10
"715",7,"2021-04-30 03:00:00",32,17,41,NA,NA,"S",7.4,980.3,1004.2,NA,6,2.5,NA,10
"615",6,"2021-04-30 06:00:00",31.4,16.2,40,NA,31.4,"S",11.1,981.4,1005.5,"0.0/24h",6,2.5,9.6,10
"515",5,"2021-04-30 09:00:00",34.8,19.7,41,NA,NA,"SSW",29.7,983.3,1007.4,NA,7,2.5,NA,8
"415",4,"2021-04-30 12:00:00",40.2,18.6,29,NA,NA,"S",7.4,981.7,1005.7,"0.0/6h",7,1,NA,10
"315",3,"2021-04-30 15:00:00",42.4,18.6,25,NA,NA,"SW",7.4,979.1,1003.1,NA,7,1,NA,10
"250",2,"2021-04-30 18:00:00",41.6,17.8,25,43.5,NA,"NNE",7.4,978.7,1002.7,"0.0/12h",5,1,NA,10
"1105",1,"2021-04-30 21:00:00",37.6,13.2,23,NA,NA,"CAL",0,980.8,1004.9,NA,5,2.5,NA,10
"2352",235,"2021-05-01 00:00:00",35,14.3,29,NA,NA,"ESE",7.4,980.9,1004.8,"0.0/6h",5,2.5,NA,10
"2342",234,"2021-05-01 03:00:00",33.6,12.1,27,NA,NA,"CAL",0,979.9,1003.8,NA,5,2.5,NA,10
"2333",233,"2021-05-01 06:00:00",31.4,17.2,43,NA,31,"S",11.1,981.8,1005.9,"0.0/24h",5,2.5,11.1,10
"2323",232,"2021-05-01 09:00:00",36,19.8,39,NA,NA,"SSW",29.7,983,1007.1,NA,5,2.5,NA,4
"2315",231,"2021-05-01 12:00:00",40,17.9,28,NA,NA,"W",18.5,981.7,1005.7,"0.0/6h",5,1,NA,8
"2303",230,"2021-05-01 15:00:00",42.8,12.1,16,NA,NA,"E",18.5,NA,1003.8,NA,7,1,NA,10
"2293",229,"2021-05-01 18:00:00",41,14.6,21,43,NA,"CAL",0,979,1003,"0.0/12h",5,1.5,NA,10
"2283",228,"2021-05-01 21:00:00",38.2,16.4,28,NA,NA,"ESE",3.7,980.9,1004.9,NA,5,2.5,NA,8
"2273",227,"2021-05-02 00:00:00",36.2,10.9,22,NA,NA,"NW",7.4,980.4,1002.3,"0.0/6h",5,2.5,NA,3
"2263",226,"2021-05-02 03:00:00",36,10,21,NA,NA,"NNE",11.1,979.7,1003.5,NA,5,2.5,NA,0.8
"2253",225,"2021-05-02 06:00:00",35.2,7.2,18,NA,30.2,"ENE",14.8,981,1004.9,"0.0/24h",5,2.5,11,0.6
"2243",224,"2021-05-02 09:00:00",36.2,16.7,32,NA,NA,"SSW",18.5,982.2,1006.2,NA,7,2.5,NA,3.5
"2234",223,"2021-05-02 12:00:00",40.8,14.7,22,NA,NA,"CAL",0,980.7,1004.6,"0.0/6h",7,2.5,NA,2
"2224",222,"2021-05-02 15:00:00",43,11.8,16,NA,NA,"CAL",0,977.6,1001.3,NA,7,2.5,NA,2
"2216",221,"2021-05-02 18:00:00",41.6,4,10,43.8,NA,"E",11.1,978.1,1001.9,"0.0/12h",7,2.5,NA,2
"2204",220,"2021-05-02 21:00:00",38,9.6,18,NA,NA,"CAL",0,980.2,1004.2,NA,7,2.5,NA,2.5
"2194",219,"2021-05-03 00:00:00",35,18.5,38,NA,NA,"SSW",14.8,979.7,1003.5,"0.0/6h",7,2.5,NA,3
"2184",218,"2021-05-03 03:00:00",34.4,19.9,43,NA,NA,"SSW",14.8,979.9,1003.8,NA,7,2.5,NA,6
"2174",217,"2021-05-03 06:00:00",33,19.6,45,NA,32.7,"S",11.1,981.3,1005.3,"0.0/24h",7,2.5,0.8,10
"2164",216,"2021-05-03 09:00:00",36,19.8,39,NA,NA,"S",29.7,982.8,1006.8,NA,7,2.5,NA,3.5
"2154",215,"2021-05-03 12:00:00",40,19.1,30,NA,NA,"WSW",22.2,981.2,1005.2,"0.0/6h",7,2.5,NA,3.5
"2144",214,"2021-05-03 15:00:00",41,15.3,22,NA,NA,"SSW",14.8,978.7,1002.6,NA,7,2.5,NA,3.5
"2134",213,"2021-05-03 18:00:00",38.2,16.5,28,42.8,NA,"S",7.4,978.2,1002.3,"0.0/12h",7,2.5,NA,5
"2124",212,"2021-05-03 21:00:00",35.2,13,26,NA,NA,"S",11.1,980.7,1004.8,NA,7,2.5,NA,6
"2116",211,"2021-05-04 00:00:00",33.8,19.5,43,NA,NA,"S",11.1,980.8,1004.9,"0.0/6h",6,2.5,NA,8
"2104",210,"2021-05-04 03:00:00",30.5,13.2,35,NA,NA,"S",18.5,980.1,1004.2,NA,7,2.5,NA,8
"2094",209,"2021-05-04 06:00:00",30.5,19.8,53,NA,30.2,"S",14.8,982,1006.3,"0.0/24h",7,2.5,1.5,10
"2084",208,"2021-05-04 09:00:00",35,20.7,43,NA,NA,"S",18.5,983.8,1008.1,NA,7,2.5,NA,8
"2074",207,"2021-05-04 12:00:00",37.2,20.4,38,NA,NA,"WSW",18.5,982.2,1006.4,"0.0/6h",7,2.5,NA,6
"2064",206,"2021-05-04 15:00:00",40.8,13.6,20,NA,NA,"W",7.4,979.5,1003.6,NA,7,1,NA,6
"2054",205,"2021-05-04 18:00:00",40.2,17.4,27,41.2,NA,"SSE",3.7,979.5,1003.6,"0.0/12h",7,1,NA,6
"2044",204,"2021-05-05 00:00:00",33,20.7,48,NA,NA,"SSW",14.8,981.3,1005.4,"0.0/6h",7,2.5,NA,8
"2034",203,"2021-05-05 03:00:00",31.6,20.4,51,NA,NA,"SW",14.8,980.7,1004.8,NA,7,2.5,NA,10
"2024",202,"2021-05-05 06:00:00",30.6,20.2,54,NA,30.2,"SSW",18.5,982.4,1006.6,"0.0/24h",7,2.5,9.8,10
"2016",201,"2021-05-05 09:00:00",35,21.7,46,NA,NA,"SW",29.7,983.5,1007.6,NA,7,2.5,NA,8
"2004",200,"2021-05-05 12:00:00",40.2,20.6,32,NA,NA,"W",18.5,981.9,1006,"0.0/6h",7,2.5,NA,8
"1994",199,"2021-05-05 15:00:00",42.5,20.1,28,NA,NA,"W",7.4,978.8,1002.7,NA,7,1.5,NA,8
"1984",198,"2021-05-05 18:00:00",41,8.2,14,43.2,NA,"E",14.8,978.6,1002.6,"0.0/12h",6,1.5,NA,7
"1974",197,"2021-05-05 21:00:00",38,10.8,19,NA,NA,"E",3.7,981.5,1005.6,NA,5,2.5,NA,10
"1964",196,"2021-05-06 00:00:00",34.6,16,33,NA,NA,"SSW",14.8,981.5,1005.5,"0.0/6h",5,2.5,NA,10
"1954",195,"2021-05-06 03:00:00",32,19.1,46,NA,NA,"SSW",7.4,981,1005,NA,5,2.5,NA,10
"1944",194,"2021-05-06 06:00:00",31.6,19.9,50,NA,31,"SSW",14.8,982.5,1006.6,"0.0/24h",6,2.5,9.7,10
"1934",193,"2021-05-06 09:00:00",35,20.3,42,NA,NA,"WSW",18.5,984.5,1008.6,NA,7,2.5,NA,10
"1924",192,"2021-05-06 12:00:00",39.4,18.9,30,NA,NA,"W",18.5,982.6,1006.6,"0.0/6h",7,1,NA,10
"1916",191,"2021-05-06 15:00:00",41,16,23,NA,NA,"SW",14.8,979.9,1003.9,NA,7,1,NA,10
"1904",190,"2021-05-06 18:00:00",34,21.2,47,41.5,NA,"E",7.4,980.7,1005,"5.0/12h",7,1,NA,6
"1894",189,"2021-05-06 21:00:00",31.4,20.2,51,NA,NA,"S",18.5,682.7,1007.1,NA,7,2.5,NA,10
"1884",188,"2021-05-07 00:00:00",31,19.6,51,NA,NA,"WSW",14.8,983.6,1007.8,"5.0/6h",7,2.5,NA,10
"1874",187,"2021-05-07 03:00:00",29.6,20.1,57,NA,NA,"SW",22.2,983.9,1008.1,NA,7,2.5,NA,10
"1864",186,"2021-05-07 06:00:00",28.4,20.4,62,NA,28,"SW",14.8,985.5,1010.1,"5.0/24h",7,2.5,9.5,10
"1854",185,"2021-05-07 09:00:00",32.4,20,48,NA,NA,"SSW",29.7,986.5,1011,NA,7,2.5,NA,10
"1844",184,"2021-05-07 12:00:00",37.8,20,36,NA,NA,"SW",22.2,984.4,1008.7,"0.0/6h",7,2.5,NA,10
"1834",183,"2021-05-07 15:00:00",40,17.9,28,NA,NA,"W",18.5,982,1006.2,NA,7,2.5,NA,6
"1824",182,"2021-05-07 18:00:00",39.6,16.9,27,41,NA,"WSW",7.4,981.7,1005.9,"0.0/12h",7,2.5,NA,6
"1816",181,"2021-05-07 21:00:00",36.4,17.9,34,NA,NA,"SSE",7.4,984,1008.3,NA,7,2.5,NA,4.5
"1804",180,"2021-05-08 00:00:00",32,16,38,NA,NA,"S",18.5,983.9,1008.1,"0.0/6h",7,2.5,NA,8
"1794",179,"2021-05-08 03:00:00",32,16.4,39,NA,NA,"SSW",25.9,983.1,1007.2,NA,7,2.5,NA,10
"1784",178,"2021-05-08 06:00:00",30,21.8,61,NA,29.6,"SSW",14.8,984,1008.2,"0.0/24h",7,2.5,9.8,10
"1774",177,"2021-05-08 09:00:00",33,22.7,55,NA,NA,"SSW",22.2,986,1010.3,NA,7,2.5,NA,10
"1764",176,"2021-05-08 12:00:00",40,20.3,32,NA,NA,"SSW",22.2,983.8,1007.9,"0.0/6h",7,2.5,NA,6
"1754",175,"2021-05-08 15:00:00",42.4,19.2,26,NA,NA,"NE",11.1,981.1,1005.1,NA,7,1,NA,10
"1744",174,"2021-05-08 18:00:00",37.6,15.2,27,42.7,NA,"SW",22.2,980.5,1004.7,"0.0/12h",7,2.5,NA,8
"1734",173,"2021-05-08 21:00:00",36.2,16.5,31,NA,NA,"SW",3.7,982.6,1006.8,NA,5,2.5,NA,10
"1724",172,"2021-05-09 00:00:00",32,18.4,44,NA,NA,"S",18.5,983.2,1007.7,"0.0/6h",5,2.5,NA,10
"1716",171,"2021-05-09 03:00:00",29.6,19,53,NA,NA,"SSE",22.2,983.8,1008.3,NA,5,2.5,NA,10
"1704",170,"2021-05-09 06:00:00",28.2,18.8,57,NA,27,"S",7.4,985.8,1010.2,"0.0/24h",7,2.5,9.6,10
"1694",169,"2021-05-09 09:00:00",30.5,17.4,45,NA,NA,"SW",14.8,987.8,1012.3,NA,7,2.5,NA,10
"1684",168,"2021-05-09 12:00:00",34.4,19.7,42,NA,NA,"SW",14.8,985.8,1010.2,"0.0/6h",7,2.5,NA,10
"1674",167,"2021-05-09 15:00:00",38,17.9,31,NA,NA,"SW",11.1,982.8,1007.1,NA,7,1,NA,10
"1664",166,"2021-05-09 18:00:00",37.6,18.5,33,39,NA,"ESE",7.4,982.5,1006.9,"0.0/12h",7,1,NA,10
"1654",165,"2021-05-09 21:00:00",36,19.8,39,NA,NA,"S",7.4,984.5,1008.9,NA,5,2.5,NA,10
"1644",164,"2021-05-10 00:00:00",33.6,18.1,40,NA,NA,"SSW",11.1,984.7,1009,"0.0/6h",5,2.5,NA,10
"1634",163,"2021-05-10 06:00:00",30.2,19.4,52,NA,30,"SSW",11.1,985.3,1009.6,"0.0/24h",7,2.5,6.7,10
"1624",162,"2021-05-10 09:00:00",33.6,21.1,48,NA,NA,"SSE",22.2,986.9,1011.2,NA,7,2.5,NA,10
"1616",161,"2021-05-10 12:00:00",37,20.4,38,NA,NA,"SSE",14.8,985.8,1010,"0.0/6h",7,1,NA,10
"1604",160,"2021-05-10 15:00:00",40.6,19.6,30,NA,NA,"SSW",3.7,982.6,1006.7,NA,7,1,NA,10
"1594",159,"2021-05-10 18:00:00",39,19.3,32,41.2,NA,"SSW",11.1,982.6,1006.8,"0.0/12h",5,1,NA,10
"1584",158,"2021-05-10 21:00:00",36,21.6,43,NA,NA,"SSW",18.5,984.9,1009.1,NA,5,2.5,NA,10
"1574",157,"2021-05-11 00:00:00",33.2,22.3,53,NA,NA,"S",11.1,984.7,1008.9,"0.0/6h",7,1,NA,10
"1564",156,"2021-05-11 03:00:00",32.2,21.8,54,NA,NA,"S",7.4,983.6,1007.7,NA,7,1,NA,2.5
"1554",155,"2021-05-11 06:00:00",31.2,21.4,56,NA,30.8,"SSW",7.4,984.5,1008.7,"0.0/24h",7,2.5,10.4,3.5
"1544",154,"2021-05-11 09:00:00",35.6,21.1,43,NA,NA,"SSW",18.5,986.6,1010.8,NA,5,2.5,NA,10
"1534",153,"2021-05-11 12:00:00",40,20.3,32,NA,NA,"SSW",11.1,984.8,1008.9,"0.0/6h",5,1,NA,10
"1524",152,"2021-05-11 15:00:00",42,17.1,24,NA,NA,"SSW",11.1,981.8,1005.8,NA,7,1,NA,10
"1516",151,"2021-05-12 00:00:00",36,15.8,30,NA,NA,"SSW",14.8,983.9,1007.9,"0.0/6h",5,2.5,NA,8
"1504",150,"2021-05-12 06:00:00",32,17.6,42,NA,31.5,"SW",18.5,983.6,1007.7,"0.0/24h",7,2.5,10.1,8
"1494",149,"2021-05-12 09:00:00",36.8,18.2,34,NA,NA,"W",18.5,984.8,1008.9,NA,7,2.5,NA,10
"1484",148,"2021-05-12 12:00:00",41,16.9,25,NA,NA,"W",18.5,983.2,1007.1,"0.0/6h",7,2.5,NA,6
"1474",147,"2021-05-12 15:00:00",43,14.6,19,NA,NA,"WSW",11.1,980.6,1004.5,NA,7,1,NA,6
"1464",146,"2021-05-12 18:00:00",41.4,16.6,24,43.4,NA,"SSE",7.4,979.8,1003.8,"0.0/12h",7,1,NA,6
"1454",145,"2021-05-12 21:00:00",38.4,17.1,29,NA,NA,"S",11.1,982.4,1006.4,"0.0/3h",7,2.5,NA,6
"1444",144,"2021-05-13 03:00:00",30,17.4,47,NA,NA,"S",18.5,983.5,1007.6,NA,7,2.5,NA,10
"1434",143,"2021-05-13 06:00:00",29.4,16.1,45,NA,29,"SW",14.8,983.4,1007.6,"0.0/24h",7,2.5,9.8,10
"1424",142,"2021-05-13 09:00:00",34.6,16.7,34,NA,NA,"SSW",25.9,983.3,1007.4,NA,7,2.5,NA,10
"1416",141,"2021-05-13 12:00:00",40,19.9,31,NA,NA,"SW",29.7,981.2,1005.3,"0.0/6h",7,2.5,NA,10
"1404",140,"2021-05-13 15:00:00",42.5,19.2,26,NA,NA,"SW",11.1,979.4,1003.4,NA,7,1,NA,10
"1394",139,"2021-05-13 18:00:00",41.4,19.8,29,43.2,NA,"ESE",7.4,979.2,1003.2,"0.0/12h",7,2.5,NA,8
"1384",138,"2021-05-13 21:00:00",38.2,19.4,34,NA,NA,"SE",11.1,981,1005.1,NA,7,2.5,NA,8
"1374",137,"2021-05-14 00:00:00",34.6,21.2,46,NA,NA,"SE",18.5,982.4,1006.4,"0.0/6h",7,2.5,NA,10
"1364",136,"2021-05-14 03:00:00",32.6,21.2,51,NA,NA,"SSE",11.1,980.8,1004.7,NA,7,2.5,NA,10
"1354",135,"2021-05-14 06:00:00",31.6,21.4,55,NA,31.4,"SSW",14.8,982.2,1006.3,"0.0/24h",7,2.5,10.8,10
"1344",134,"2021-05-14 09:00:00",34.8,22.2,48,NA,NA,"SW",25.9,983.9,1008,NA,5,2.5,NA,10
"1334",133,"2021-05-14 12:00:00",39.6,20.8,34,NA,NA,"S",11.1,982.3,1006.3,"0.0/6h",5,2.5,NA,10
"1324",132,"2021-05-14 15:00:00",42,20.4,29,NA,NA,"S",11.1,979.8,1003.8,NA,7,1,NA,10
"1316",131,"2021-05-14 18:00:00",41,15.4,22,42.4,NA,"S",11.1,979.6,1003.6,"0.0/12h",7,1.5,NA,10
"1304",130,"2021-05-14 21:00:00",37.6,18.1,32,NA,NA,"ESE",11.1,981.8,1005.9,NA,7,2.5,NA,6
"1294",129,"2021-05-15 00:00:00",35.4,17.4,34,NA,NA,"S",7.4,983.2,1007.2,"0.0/6h",7,2.5,NA,8
"1284",128,"2021-05-15 09:00:00",33.8,20.1,45,NA,NA,"SW",18.5,984.8,1009,NA,7,2.5,NA,3
"1274",127,"2021-05-15 12:00:00",39,23,40,NA,NA,"SW",14.8,983.4,1007.5,"0.0/6h",7,2.5,NA,10
"1264",126,"2021-05-15 15:00:00",41.4,17.5,25,NA,NA,"ESE",7.4,981,1005.1,NA,7,1,NA,12
"1254",125,"2021-05-15 18:00:00",36.5,10.6,21,42,NA,"N",14.8,960.5,1004.8,"0.0/12h",7,1,NA,10
"1244",124,"2021-05-15 21:00:00",35.6,17.3,34,NA,NA,"S",14.8,982.6,1006.8,NA,7,2.5,NA,10
"1234",123,"2021-05-16 00:00:00",28,20.9,65,NA,NA,"SW",25.9,984.2,1008.6,"8.0/6h",8,1,NA,5
"1224",122,"2021-05-16 03:00:00",28.6,22.9,71,NA,NA,"SW",18.5,981.7,1005.8,NA,7,2.5,NA,10
"1216",121,"2021-05-16 06:00:00",29.6,21.4,61,NA,26.5,"W",14.8,983.6,1008,"13.0/24h",7,2.5,8.7,10
"1204",120,"2021-05-16 09:00:00",33.5,21.1,48,NA,NA,"ENE",11.1,984.2,1008.5,NA,7,2.5,NA,10
"1194",119,"2021-05-16 12:00:00",38.5,21.3,37,NA,NA,"N",11.1,982.7,1007,"0.0/6h",7,2.5,NA,10
"1184",118,"2021-05-16 15:00:00",41.4,17.4,25,NA,NA,"NE",3.7,980.4,1004.5,NA,7,2.5,NA,10
"1174",117,"2021-05-16 18:00:00",40.8,17,25,42,NA,"NNE",7.4,980,1004.1,"0.0/12h",7,1,NA,8
"1164",116,"2021-05-16 21:00:00",37.5,17.9,32,NA,NA,"E",14.8,982.1,1006.3,NA,7,2.5,NA,8
"1154",115,"2021-05-17 00:00:00",34,15,32,NA,NA,"SW",18.5,982.3,1006.4,"0.0/6h",7,2.5,NA,8
"1144",114,"2021-05-17 06:00:00",31,21.5,57,NA,31,"WSW",11.1,983.4,1007.5,"0.0/24h",7,2.5,10.7,10
